FileName,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments
TE.U.UCLA22738.00000004,UCLA,,22738,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Hacienda el Pelón,10.83000,-85.57000,WGS84,,1928-7-27,,Chest,0,0,0,0,00000004,
TE.U.UCLA22738.00000005,UCLA,,22738,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Hacienda el Pelón,10.83000,-85.57000,WGS84,,1928-7-27,,Chest,0,0,0,0,00000005,
TE.U.UCLA35210.00000001,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Chest,0,0,0,0,00000001,
TE.U.UCLA35210.00000002,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Chest,0,0,0,0,00000002,
TE.U.UCLA35210.00000003,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Chest,0,0,0,0,00000003,
TE.U.UCLA35210.00000004,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Chest,0,0,0,0,00000004,
TE.U.UCLA35210.00000005,UCLA,,35210,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,"20 km SSW of Waspam, Comarca del Cabo",14.57333,-84.05500,WGS84,,1962-1-31,,Chest,0,0,0,0,00000005,
TE.U.USNM145488.00000001,USNM,,145488,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"""Veragua''",8.50000,-81.00000,WGS84,,,,Chest,0,0,0,0,00000001,
TE.U.USNM145488.00000002,USNM,,145488,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"""Veragua''",8.50000,-81.00000,WGS84,,,,Chest,0,0,0,0,00000002,
TE.U.USNM145488.00000003,USNM,,145488,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"""Veragua''",8.50000,-81.00000,WGS84,,,,Chest,0,0,0,0,00000003,
TE.U.USNM145488.00000004,USNM,,145488,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"""Veragua''",8.50000,-81.00000,WGS84,,,,Chest,0,0,0,0,00000004,
TE.U.USNM145488.00000005,USNM,,145488,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"""Veragua''",8.50000,-81.00000,WGS84,,,,Chest,0,0,0,0,00000005,
TE.U.USNM151396.00000001,USNM,,151396,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Guayabal,9.98000,-84.03000,WGS84,,1891-2-22,,Chest,0,0,0,0,00000001,
TE.U.USNM151396.00000002,USNM,,151396,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Guayabal,9.98000,-84.03000,WGS84,,1891-2-22,,Chest,0,0,0,0,00000002,
TE.U.USNM151396.00000003,USNM,,151396,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Guayabal,9.98000,-84.03000,WGS84,,1891-2-22,,Chest,0,0,0,0,00000003,
TE.U.USNM151396.00000004,USNM,,151396,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Guayabal,9.98000,-84.03000,WGS84,,1891-2-22,,Chest,0,0,0,0,00000004,
TE.U.USNM151396.00000005,USNM,,151396,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Costa Rica,Guayabal,9.98000,-84.03000,WGS84,,1891-2-22,,Chest,0,0,0,0,00000005,
TE.U.USNM188425.00000001,USNM,,188425,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Divala,8.41667,-82.73333,WGS84,,1900-12-6,,Chest,0,0,0,0,00000001,
TE.U.USNM188425.00000002,USNM,,188425,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Divala,8.41667,-82.73333,WGS84,,1900-12-6,,Chest,0,0,0,0,00000002,
TE.U.USNM188425.00000003,USNM,,188425,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Divala,8.41667,-82.73333,WGS84,,1900-12-6,,Chest,0,0,0,0,00000003,
TE.U.USNM188425.00000004,USNM,,188425,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Divala,8.41667,-82.73333,WGS84,,1900-12-6,,Chest,0,0,0,0,00000004,
TE.U.USNM188425.00000005,USNM,,188425,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Divala,8.41667,-82.73333,WGS84,,1900-12-6,,Chest,0,0,0,0,00000005,
TE.U.USNM206542.00000001,USNM,,206542,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near Gatun",9.27028,-79.94083,WGS84,,1911-3-4,,Chest,0,0,0,0,00000001,
TE.U.USNM206542.00000002,USNM,,206542,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near Gatun",9.27028,-79.94083,WGS84,,1911-3-4,,Chest,0,0,0,0,00000002,
TE.U.USNM206542.00000003,USNM,,206542,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near Gatun",9.27028,-79.94083,WGS84,,1911-3-4,,Chest,0,0,0,0,00000003,
TE.U.USNM206542.00000004,USNM,,206542,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near Gatun",9.27028,-79.94083,WGS84,,1911-3-4,,Chest,0,0,0,0,00000004,
TE.U.USNM206542.00000005,USNM,,206542,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near Gatun",9.27028,-79.94083,WGS84,,1911-3-4,,Chest,0,0,0,0,00000005,
TE.U.USNM206543.00000001,USNM,,206543,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near mouth",9.31556,-79.99722,WGS84,,1911-2-8,,Chest,0,0,0,0,00000001,
TE.U.USNM206543.00000002,USNM,,206543,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near mouth",9.31556,-79.99722,WGS84,,1911-2-8,,Chest,0,0,0,0,00000002,
TE.U.USNM206543.00000003,USNM,,206543,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near mouth",9.31556,-79.99722,WGS84,,1911-2-8,,Chest,0,0,0,0,00000003,
TE.U.USNM206543.00000004,USNM,,206543,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near mouth",9.31556,-79.99722,WGS84,,1911-2-8,,Chest,0,0,0,0,00000004,
TE.U.USNM206543.00000005,USNM,,206543,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Rio Indio; near mouth",9.31556,-79.99722,WGS84,,1911-2-8,,Chest,0,0,0,0,00000005,
TE.U.USNM229507.00000001,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000001,
TE.U.USNM229507.00000002,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000002,
TE.U.USNM229507.00000003,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000003,
TE.U.USNM229507.00000004,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000004,
TE.U.USNM229507.00000005,USNM,,229507,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000005,
TE.U.USNM229508.00000001,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000001,
TE.U.USNM229508.00000002,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000002,
TE.U.USNM229508.00000003,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000003,
TE.U.USNM229508.00000004,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000004,
TE.U.USNM229508.00000005,USNM,,229508,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Lion Hill",9.23333,-79.91667,WGS84,,1911-5-1,,Chest,0,0,0,0,00000005,
TE.U.USNM229509.00000001,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Chest,0,0,0,0,00000001,
TE.U.USNM229509.00000002,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Chest,0,0,0,0,00000002,
TE.U.USNM229509.00000003,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Chest,0,0,0,0,00000003,
TE.U.USNM229509.00000004,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Chest,0,0,0,0,00000004,
TE.U.USNM229509.00000005,USNM,,229509,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Bruja,9.48528,-79.55139,WGS84,,1911-6-8,,Chest,0,0,0,0,00000005,
TE.U.USNM40455.00000001,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Chest,0,0,0,0,00000001,
TE.U.USNM40455.00000002,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Chest,0,0,0,0,00000002,
TE.U.USNM40455.00000003,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Chest,0,0,0,0,00000003,
TE.U.USNM40455.00000004,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Chest,0,0,0,0,00000004,
TE.U.USNM40455.00000005,USNM,,40455,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Nicaragua,Greytown,10.93333,-83.70000,WGS84,,,,Chest,0,0,0,0,00000005,
TE.U.USNM423236.00000001,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Chest,0,0,0,0,00000001,
TE.U.USNM423236.00000002,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Chest,0,0,0,0,00000002,
TE.U.USNM423236.00000003,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Chest,0,0,0,0,00000003,
TE.U.USNM423236.00000004,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Chest,0,0,0,0,00000004,
TE.U.USNM423236.00000005,USNM,,423236,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chimán; Rio Chiman, Juan Avele",8.71667,-78.63333,WGS84,,1950-2-18,,Chest,0,0,0,0,00000005,
TE.U.USNM425807.00000001,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Chest,0,0,0,0,00000001,
TE.U.USNM425807.00000002,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Chest,0,0,0,0,00000002,
TE.U.USNM425807.00000003,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Chest,0,0,0,0,00000003,
TE.U.USNM425807.00000004,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Chest,0,0,0,0,00000004,
TE.U.USNM425807.00000005,USNM,,425807,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Colombia,Unguia; W of Rio Atrato,8.01667,-77.06667,WGS84,,1950-3-14,,Chest,0,0,0,0,00000005,
TE.U.USNM433667.00000001,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Chest,0,0,0,0,00000001,
TE.U.USNM433667.00000002,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Chest,0,0,0,0,00000002,
TE.U.USNM433667.00000003,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Chest,0,0,0,0,00000003,
TE.U.USNM433667.00000004,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Chest,0,0,0,0,00000004,
TE.U.USNM433667.00000005,USNM,,433667,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Valle; Cerro Gaital,8.61667,-80.11667,WGS84,,1951-3-26,,Chest,0,0,0,0,00000005,
TE.U.USNM444999.00000001,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Chest,0,0,0,0,00000001,
TE.U.USNM444999.00000002,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Chest,0,0,0,0,00000002,
TE.U.USNM444999.00000003,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Chest,0,0,0,0,00000003,
TE.U.USNM444999.00000004,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Chest,0,0,0,0,00000004,
TE.U.USNM444999.00000005,USNM,,444999,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Uracillo; Rio Indio,8.96500,-80.19472,WGS84,,1952-2-28,,Chest,0,0,0,0,00000005,
TE.U.USNM458564.00000001,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Chest,0,0,0,0,00000001,
TE.U.USNM458564.00000002,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Chest,0,0,0,0,00000002,
TE.U.USNM458564.00000003,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Chest,0,0,0,0,00000003,
TE.U.USNM458564.00000004,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Chest,0,0,0,0,00000004,
TE.U.USNM458564.00000005,USNM,,458564,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Canal Zone, Juan Mina; Quebrada Agua Clara",9.15000,-79.66667,WGS84,,1955-1-20,,Chest,0,0,0,0,00000005,
TE.U.USNM461912.00000001,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Chest,0,0,0,0,00000001,
TE.U.USNM461912.00000002,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Chest,0,0,0,0,00000002,
TE.U.USNM461912.00000003,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Chest,0,0,0,0,00000003,
TE.U.USNM461912.00000004,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Chest,0,0,0,0,00000004,
TE.U.USNM461912.00000005,USNM,,461912,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Mandinga; Comarca de San Blas, Rio Inati",9.44917,-79.08389,WGS84,,1957-2-14,,Chest,0,0,0,0,00000005,
TE.U.USNM474278.00000001,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Chest,0,0,0,0,00000001,
TE.U.USNM474278.00000002,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Chest,0,0,0,0,00000002,
TE.U.USNM474278.00000003,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Chest,0,0,0,0,00000003,
TE.U.USNM474278.00000004,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Chest,0,0,0,0,00000004,
TE.U.USNM474278.00000005,USNM,,474278,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,Cerro Pirre; Head of Rio Setegantí,7.53333,-77.71667,WGS84,,1961-1-31,,Chest,0,0,0,0,00000005,
TE.U.USNM476690.00000001,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Chest,0,0,0,0,00000001,
TE.U.USNM476690.00000002,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Chest,0,0,0,0,00000002,
TE.U.USNM476690.00000003,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Chest,0,0,0,0,00000003,
TE.U.USNM476690.00000004,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Chest,0,0,0,0,00000004,
TE.U.USNM476690.00000005,USNM,,476690,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,El Llano; Platanar 5 miles west,8.40000,-80.15000,WGS84,,1962-2-9,,Chest,0,0,0,0,00000005,
TE.U.USNM605260.00000001,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Chest,0,0,0,0,00000001,
TE.U.USNM605260.00000002,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Chest,0,0,0,0,00000002,
TE.U.USNM605260.00000003,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Chest,0,0,0,0,00000003,
TE.U.USNM605260.00000004,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Chest,0,0,0,0,00000004,
TE.U.USNM605260.00000005,USNM,,605260,Aves,Trogoniformes,Trogonidae,Trogon,rufus,tenellus,Male,Adult,Panama,"Chiriqui Lagoon, Isla Popa, 1 km SE Deer I. channel",9.18333,-82.11667,WGS84,,1987-4-3,,Chest,0,0,0,0,00000005,
CU.H.AMNH117714.00000001,AMNH,,117714,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Barbacoas,1.68333,-78.15000,WGS84,,1912-8-22,,Head,0,0,0,0,00000001,
CU.H.AMNH117714.00000002,AMNH,,117714,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Barbacoas,1.68333,-78.15000,WGS84,,1912-8-22,,Head,0,0,0,0,00000002,
CU.H.AMNH117714.00000003,AMNH,,117714,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Barbacoas,1.68333,-78.15000,WGS84,,1912-8-22,,Head,0,0,0,0,00000003,
CU.H.AMNH117714.00000004,AMNH,,117714,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Barbacoas,1.68333,-78.15000,WGS84,,1912-8-22,,Head,0,0,0,0,00000004,
CU.H.AMNH117714.00000005,AMNH,,117714,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Barbacoas,1.68333,-78.15000,WGS84,,1912-8-22,,Head,0,0,0,0,00000005,
CU.H.AMNH133178.00000001,AMNH,,133178,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Alto Bontito,7.08333,-76.50000,WGS84,,1915-2-18,,Head,0,0,0,0,00000001,
CU.H.AMNH133178.00000002,AMNH,,133178,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Alto Bontito,7.08333,-76.50000,WGS84,,1915-2-18,,Head,0,0,0,0,00000002,
CU.H.AMNH133178.00000003,AMNH,,133178,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Alto Bontito,7.08333,-76.50000,WGS84,,1915-2-18,,Head,0,0,0,0,00000003,
CU.H.AMNH133178.00000004,AMNH,,133178,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Alto Bontito,7.08333,-76.50000,WGS84,,1915-2-18,,Head,0,0,0,0,00000004,
CU.H.AMNH133178.00000005,AMNH,,133178,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,Alto Bontito,7.08333,-76.50000,WGS84,,1915-2-18,,Head,0,0,0,0,00000005,
CU.H.CM66700.00000001,CM,,66700,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,"Malagita, Chocó [=Malaguita]",4.16667,-77.16667,WGS84,,1918-5-16,,Head,0,0,0,0,00000001,
CU.H.CM66700.00000002,CM,,66700,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,"Malagita, Chocó [=Malaguita]",4.16667,-77.16667,WGS84,,1918-5-16,,Head,0,0,0,0,00000002,
CU.H.CM66700.00000003,CM,,66700,Aves,Trogoniformes,Trogonidae,Trogon,rufus,cupreicauda,Male,Adult,Colombia,"Malagita, Chocó [=Malaguita]",4.16667,-77.16667,WGS84,,1918-5-16,,Head,0,0,0,0,00000003,
